id,code
985,"boolean isAnagram ( String s1 , String s2 ) { StringBuilder sb1 = new StringBuilder ( ) ; StringBuilder sb2 = new StringBuilder ( ) ; if ( s1 . length ( ) != s2 . length ( ) ) return false ; char arr1 [ ] = s1 . toCharArray ( ) ; char arr2 [ ] = s2 . toCharArray ( ) ; Arrays . sort ( arr1 ) ; Arrays . sort ( arr2 ) ; for ( char c : arr1 ) { sb1 . append ( c ) ; } for ( char c : arr2 ) { sb2 . append ( c ) ; } System . out . println ( sb1 . toString ( ) ) ; System . out . println ( sb2 . toString ( ) ) ; if ( sb1 . toString ( ) . equals ( sb2 . toString ( ) ) ) return true ; else return false ; }"
986,"void type ( CharSequence chars , int ms ) { ms = ms > 0 ? ms : 0 ; for ( int i = 0 , len = chars . length ( ) ; i < len ; i ++ ) { char c = chars . charAt ( i ) ; AWTKeyStroke keyStroke = getKeyStroke ( c ) ; int keyCode = keyStroke . getKeyCode ( ) ; boolean shift = Character . isUpperCase ( c ) || keyStroke . getModifiers ( ) == ( SHIFT_DOWN_MASK + 1 ) ; if ( shift ) { robot . keyPress ( KeyEvent . VK_SHIFT ) ; } robot . keyPress ( keyCode ) ; robot . keyRelease ( keyCode ) ; if ( shift ) { robot . keyRelease ( KeyEvent . VK_SHIFT ) ; } if ( ms > 0 ) { robot . delay ( ms ) ; } } }"
987,void type ( String text ) { char c ; for ( int ii = 0 ; ii < text . length ( ) ; ii ++ ) { c = text . charAt ( ii ) ; if ( c <= 31 || c == 129 ) { pressControlKey ( c ) ; } else { typeAsciiCode ( c ) ; } } }
988,"String shuffle ( String s ) { String shuffledString = """" ; while ( s . length ( ) != 0 ) { int index = ( int ) Math . floor ( Math . random ( ) * s . length ( ) ) ; char c = s . charAt ( index ) ; s = s . substring ( 0 , index ) + s . substring ( index + 1 ) ; shuffledString += c ; } return shuffledString ; }"
989,String shuffle ( String text ) { char [ ] characters = text . toCharArray ( ) ; for ( int i = 0 ; i < characters . length ; i ++ ) { int randomIndex = ( int ) ( Math . random ( ) * characters . length ) ; char temp = characters [ i ] ; characters [ i ] = characters [ randomIndex ] ; characters [ randomIndex ] = temp ; } return new String ( characters ) ; }
990,"void main ( String [ ] args ) { BufferedReader reader = new BufferedReader ( new InputStreamReader ( System . in ) ) ; System . out . print ( ""Please enter user name : "" ) ; String username = null ; try { username = reader . readLine ( ) ; } catch ( IOException e ) { e . printStackTrace ( ) ; } System . out . println ( ""You entered : "" + username ) ; Scanner in = new Scanner ( System . in ) ; System . out . print ( ""Please enter user name : "" ) ; username = in . nextLine ( ) ; System . out . println ( ""You entered : "" + username ) ; Console console = System . console ( ) ; username = console . readLine ( ""Please enter user name : "" ) ; System . out . println ( ""You entered : "" + username ) ; }"
991,"void main ( final String [ ] args ) throws IOException { BufferedReader br = new BufferedReader ( new InputStreamReader ( System . in ) ) ; System . out . println ( ""Enter some text, or '"" + EXIT_COMMAND + ""' to quit"" ) ; while ( true ) { System . out . print ( ""><![CDATA[ "" ) ; String input = br . readLine ( ) ; System . out . println ( input ) ; if ( input . length ( ) == EXIT_COMMAND . length ( ) && input . toLowerCase ( ) . equals ( EXIT_COMMAND ) ) { System . out . println ( ""Exiting."" ) ; return ; } System . out . println ( ""...response goes here..."" ) ; } }"
992,"void main ( String [ ] args ) { String text = ""the quick brown fox jumps fox fox over the lazy dog brown"" ; String [ ] keys = text . split ( "" "" ) ; String [ ] uniqueKeys ; int count = 0 ; System . out . println ( text ) ; uniqueKeys = getUniqueKeys ( keys ) ; for ( String key : uniqueKeys ) { if ( null == key ) { break ; } for ( String s : keys ) { if ( key . equals ( s ) ) { count ++ ; } } System . out . println ( ""Count of ["" + key + ""] is : "" + count ) ; count = 0 ; } }"
993,"void main ( String [ ] args ) { String s = ""this is a this is this a this yes this is a this what it may be i do not care about this"" ; String a [ ] = s . split ( "" "" ) ; Map < String , Integer > words = new HashMap < > ( ) ; for ( String str : a ) { if ( words . containsKey ( str ) ) { words . put ( str , 1 + words . get ( str ) ) ; } else { words . put ( str , 1 ) ; } } System . out . println ( words ) ; }"
994,"String getName ( String value ) { StringBuilder buffer = new StringBuilder ( ) ; boolean tensFound = false ; int number ; if ( value . length ( ) > 3 ) { number = Integer . valueOf ( value . substring ( value . length ( ) - 3 ) , 10 ) ; } else { number = Integer . valueOf ( value , 10 ) ; } number %= 100 ; if ( number >= 20 ) { buffer . append ( TOKENS [ ( number / 10 ) - 2 ] ) ; number %= 10 ; tensFound = true ; } else { number %= 20 ; } if ( number != 0 ) { if ( tensFound ) { buffer . append ( UNION_SEPARATOR ) ; } buffer . append ( unitProcessor . getName ( number ) ) ; } return buffer . toString ( ) ; }"
995,"String getName ( String value ) { boolean negative = false ; if ( value . startsWith ( ""-"" ) ) { negative = true ; value = value . substring ( 1 ) ; } int decimals = value . indexOf ( ""."" ) ; String decimalValue = null ; if ( 0 <= decimals ) { decimalValue = value . substring ( decimals + 1 ) ; value = value . substring ( 0 , decimals ) ; } String name = processor . getName ( value ) ; if ( name . isEmpty ( ) ) { name = ZERO_TOKEN ; } else if ( negative ) { name = MINUS . concat ( SEPARATOR ) . concat ( name ) ; } if ( ! ( null == decimalValue || decimalValue . isEmpty ( ) ) ) { name = name . concat ( SEPARATOR ) . concat ( UNION_AND ) . concat ( SEPARATOR ) . concat ( processor . getName ( decimalValue ) ) . concat ( SEPARATOR ) . concat ( SCALE . getName ( - decimalValue . length ( ) ) ) ; } return name ; }"
996,"int findMIN ( int [ ] A , int c ) { int first = c ; int id = c ; int x = A [ c ] ; while ( c < A . length ) { if ( x > A [ c ] ) { x = A [ c ] ; id = c ; } c ++ ; } int tmp = A [ first ] ; A [ first ] = A [ id ] ; A [ id ] = tmp ; return x ; }"
997,"int findMIN ( int [ ] A , int c ) { int x = A [ c ] ; int position = c ; while ( c < A . length ) { if ( x > A [ c ] ) { x = A [ c ] ; position = c ; } c ++ ; } return position ; }"
998,"void main ( String args [ ] ) throws IOException { BufferedReader br = new BufferedReader ( new InputStreamReader ( System . in ) ) ; String st = br . readLine ( ) ; int len = st . length ( ) ; String [ ] str = new String [ 7 ] ; len = len / 30 ; int i = 0 ; for ( ; i < 7 && i < len ; i ++ ) { str [ i ] = st . substring ( 30 * i , 30 * ( i + 1 ) ) ; System . out . println ( str [ i ] ) ; } if ( i != 7 ) { str [ i ] = st . substring ( 30 * i , st . length ( ) ) ; System . out . println ( str [ i ] ) ; } }"
999,"void main ( String [ ] args ) { String x = ""flskdafsld~fdsakçkçfsda sfdaldsak~çfdskkfadsçlkçfldskçlflçfdskçldksçlkfdslçakafdslçdsklçfdskçlafdskçkdfsçlkfds~çlkfasdçlçfdls~kçlf~dksçlsakdçlkfç"" ; System . out . println ( ""x length: "" + x . length ( ) ) ; String [ ] lines = Split ( x , 30 , 210 ) ; for ( int i = 0 ; i < lines . length ; i ++ ) { System . out . println ( ""lines["" + i + ""]: (len: "" + lines [ i ] . length ( ) + "") : "" + lines [ i ] ) ; } }"
1000,"void main ( String [ ] args ) { int a [ ] [ ] = { { 1 , 2 , 3 } , { 2 , 3 , 4 } , { 3 , 4 , 5 } } ; int multiplier = 1 ; for ( int i = 0 ; i < a . length ; i ++ ) { multiplier = multiplier * a [ i ] [ i ] ; } System . out . println ( multiplier ) ; }"
1001,"void main ( String [ ] args ) throws Exception { int [ ] [ ] matrix = new int [ 3 ] [ ] ; matrix [ 0 ] = new int [ ] { 1 , 2 , 2 } ; matrix [ 1 ] = new int [ ] { 2 , 2 , 3 } ; matrix [ 2 ] = new int [ ] { 0 , 1 , 2 } ; int resultL2R = 1 ; int resultR2L = 1 ; for ( int i = 0 ; i < matrix . length ; i ++ ) { resultL2R *= matrix [ i ] [ i ] ; resultR2L *= matrix [ i ] [ matrix . length - 1 - i ] ; } System . out . println ( ""left-to-right: "" + resultL2R ) ; System . out . println ( ""right-to-left: "" + resultR2L ) ; }"
1002,"void throwException ( final String exClassName ) throws CheckedException , UncheckedException { Class < ? > clazz ; try { clazz = Class . forName ( exClassName ) ; } catch ( ClassNotFoundException cnfe ) { throw new InternalError ( exClassName , cnfe ) ; } if ( CheckedException . class . isAssignableFrom ( clazz ) ) { throw newException ( clazz . asSubclass ( CheckedException . class ) ) ; } else if ( UncheckedException . class . isAssignableFrom ( clazz ) ) { throw newException ( clazz . asSubclass ( UncheckedException . class ) ) ; } else { throw new InternalError ( exClassName + "" is not a valid exception"" ) ; } }"
1003,"void throwException ( String className ) throws CheckedException , UncheckedException { Class < ? > exceptionClass ; try { exceptionClass = Class . forName ( className ) ; } catch ( ClassNotFoundException e ) { throw new IllegalArgumentException ( e ) ; } try { if ( CheckedException . class . isAssignableFrom ( exceptionClass ) ) { throw exceptionClass . asSubclass ( CheckedException . class ) . newInstance ( ) ; } else if ( UncheckedException . class . isAssignableFrom ( exceptionClass ) ) { throw exceptionClass . asSubclass ( UncheckedException . class ) . newInstance ( ) ; } else { throw new IllegalArgumentException ( ""Not a valid exception type: "" + exceptionClass . getName ( ) ) ; } } catch ( InstantiationException | IllegalAccessException e ) { throw new IllegalStateException ( e ) ; } }"
1004,"void displayImage ( String strfilename , JLabel label ) { try { BufferedImage image = ImageIO . read ( new File ( strfilename + "".jpg"" ) ) ; ImageIcon icon = new ImageIcon ( image ) ; label . setIcon ( icon ) ; } catch ( IOException | NullPointerException ex ) { ImageIcon icon = new ImageIcon ( ""NOIMAGE.jpg"" ) ; label . setIcon ( icon ) ; } }"
1005,"void displayImage ( String strfilename , JLabel JLlabel ) { BufferedImage image = null ; if ( ! isImageExist ( strfilename ) ) { image = ImageIO . read ( new File ( ""NOIMAGE.jpg"" ) ) ; } else { try { image = ImageIO . read ( new File ( strfilename + "".jpg"" ) ) ; } catch ( IOException ioe ) { ioe . printStackTrace ( ) ; } } ImageIcon icon = new ImageIcon ( image ) ; JLlabel . setIcon ( icon ) ; }"
1006,"String getName ( String value ) { StringBuilder buffer = new StringBuilder ( ) ; int offset = NO_VALUE ; int number ; if ( value . length ( ) > 3 ) { number = Integer . valueOf ( value . substring ( value . length ( ) - 3 ) , 10 ) ; } else { number = Integer . valueOf ( value , 10 ) ; } number %= 100 ; if ( number < 10 ) { offset = ( number % 10 ) - 1 ; } else if ( number < 20 ) { offset = ( number % 20 ) - 1 ; } if ( offset != NO_VALUE && offset < TOKENS . length ) { buffer . append ( TOKENS [ offset ] ) ; } return buffer . toString ( ) ; }"
1007,"String getName ( String value ) { StringBuilder buffer = new StringBuilder ( ) ; int number ; if ( """" . equals ( value ) ) { number = 0 ; } else if ( value . length ( ) > 4 ) { number = Integer . valueOf ( value . substring ( value . length ( ) - 4 ) , 10 ) ; } else { number = Integer . valueOf ( value , 10 ) ; } number %= 1000 ; if ( number >= 100 ) { buffer . append ( unitProcessor . getName ( number / 100 ) ) ; buffer . append ( SEPARATOR ) ; buffer . append ( SCALE . getName ( EXPONENT ) ) ; } String tensName = tensProcessor . getName ( number % 100 ) ; if ( ! """" . equals ( tensName ) && ( number >= 100 ) ) { buffer . append ( SEPARATOR ) ; } buffer . append ( tensName ) ; return buffer . toString ( ) ; }"
1008,"void main ( String [ ] args ) { char [ ] num1 = ""127"" . toCharArray ( ) ; char [ ] num2 = ""32"" . toCharArray ( ) ; int [ ] intermediate = new int [ num1 . length ] ; for ( int i = 0 ; i < num1 . length ; i ++ ) { for ( int j = 0 ; j < num2 . length ; j ++ ) { int d1 = num1 [ num1 . length - i - 1 ] - '0' ; int d2 = num2 [ num2 . length - j - 1 ] - '0' ; intermediate [ i ] += d1 * d2 * ( int ) Math . pow ( 10 , j ) ; System . out . printf ( ""  %d X %d = %d\n"" , d1 , d2 , intermediate [ i ] ) ; } intermediate [ i ] *= ( int ) Math . pow ( 10 , i ) ; System . out . println ( "" intermediate : "" + intermediate [ i ] ) ; } int sum = 0 ; for ( int i : intermediate ) { sum += i ; } System . out . println ( ""Sum is = "" + sum ) ; }"
1009,"void main ( String [ ] args ) { String number1 = ""108"" ; String number2 = ""84"" ; char [ ] n1 = number1 . toCharArray ( ) ; char [ ] n2 = number2 . toCharArray ( ) ; int result = 0 ; for ( int i = 0 ; i < n1 . length ; i ++ ) { for ( int j = 0 ; j < n2 . length ; j ++ ) { result += ( n1 [ i ] - '0' ) * ( n2 [ j ] - '0' ) * ( int ) Math . pow ( 10 , n1 . length + n2 . length - ( i + j + 2 ) ) ; } } System . out . println ( result ) ; }"
1010,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFSheet sheetOld , HSSFSheet sheetNew ) { System . out . println ( ""transform Sheet"" ) ; sheetNew . setDisplayFormulas ( sheetOld . isDisplayFormulas ( ) ) ; sheetNew . setDisplayGridlines ( sheetOld . isDisplayGridlines ( ) ) ; sheetNew . setDisplayGuts ( sheetOld . getDisplayGuts ( ) ) ; sheetNew . setDisplayRowColHeadings ( sheetOld . isDisplayRowColHeadings ( ) ) ; sheetNew . setDisplayZeros ( sheetOld . isDisplayZeros ( ) ) ; sheetNew . setFitToPage ( sheetOld . getFitToPage ( ) ) ; sheetNew . setHorizontallyCenter ( sheetOld . getHorizontallyCenter ( ) ) ; sheetNew . setMargin ( Sheet . BottomMargin , sheetOld . getMargin ( Sheet . BottomMargin ) ) ; sheetNew . setMargin ( Sheet . FooterMargin , sheetOld . getMargin ( Sheet . FooterMargin ) ) ; sheetNew . setMargin ( Sheet . HeaderMargin , sheetOld . getMargin ( Sheet . HeaderMargin ) ) ; sheetNew . setMargin ( Sheet . LeftMargin , sheetOld . getMargin ( Sheet . LeftMargin ) ) ; sheetNew . setMargin ( Sheet . RightMargin , sheetOld . getMargin ( Sheet . RightMargin ) ) ; sheetNew . setMargin ( Sheet . TopMargin , sheetOld . getMargin ( Sheet . TopMargin ) ) ; sheetNew . setPrintGridlines ( sheetNew . isPrintGridlines ( ) ) ; sheetNew . setRightToLeft ( sheetNew . isRightToLeft ( ) ) ; sheetNew . setRowSumsBelow ( sheetNew . getRowSumsBelow ( ) ) ; sheetNew . setRowSumsRight ( sheetNew . getRowSumsRight ( ) ) ; sheetNew . setVerticallyCenter ( sheetOld . getVerticallyCenter ( ) ) ; HSSFRow rowNew ; for ( Row row : sheetOld ) { rowNew = sheetNew . createRow ( row . getRowNum ( ) ) ; if ( rowNew != null ) this . transform ( workbookOld , workbookNew , ( XSSFRow ) row , rowNew ) ; } for ( int i = 0 ; i < this . lastColumn ; i ++ ) { sheetNew . setColumnWidth ( i , sheetOld . getColumnWidth ( i ) ) ; sheetNew . setColumnHidden ( i , sheetOld . isColumnHidden ( i ) ) ; } for ( int i = 0 ; i < sheetOld . getNumMergedRegions ( ) ; i ++ ) { CellRangeAddress merged = sheetOld . getMergedRegion ( i ) ; sheetNew . addMergedRegion ( merged ) ; } }"
1011,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , Integer hash , XSSFCellStyle styleOld , HSSFCellStyle styleNew ) { styleNew . setAlignment ( styleOld . getAlignment ( ) ) ; styleNew . setBorderBottom ( styleOld . getBorderBottom ( ) ) ; styleNew . setBorderLeft ( styleOld . getBorderLeft ( ) ) ; styleNew . setBorderRight ( styleOld . getBorderRight ( ) ) ; styleNew . setBorderTop ( styleOld . getBorderTop ( ) ) ; styleNew . setDataFormat ( this . transform ( workbookOld , workbookNew , styleOld . getDataFormat ( ) ) ) ; styleNew . setFillBackgroundColor ( styleOld . getFillBackgroundColor ( ) ) ; styleNew . setFillForegroundColor ( styleOld . getFillForegroundColor ( ) ) ; styleNew . setFillPattern ( styleOld . getFillPattern ( ) ) ; styleNew . setFont ( this . transform ( workbookNew , ( XSSFFont ) styleOld . getFont ( ) ) ) ; styleNew . setHidden ( styleOld . getHidden ( ) ) ; styleNew . setIndention ( styleOld . getIndention ( ) ) ; styleNew . setLocked ( styleOld . getLocked ( ) ) ; styleNew . setVerticalAlignment ( styleOld . getVerticalAlignment ( ) ) ; styleNew . setWrapText ( styleOld . getWrapText ( ) ) ; this . styleMap . put ( hash , styleNew ) ; }"
1012,"void main ( String ... args ) { processor = new DefaultProcessor ( ) ; long [ ] values = new long [ ] { 0 , 4 , 10 , 12 , 100 , 108 , 299 , 1000 , 1003 , 2040 , 45213 , 100000 , 100005 , 100010 , 202020 , 202022 , 999999 , 1000000 , 1000001 , 10000000 , 10000007 , 99999999 , Long . MAX_VALUE , Long . MIN_VALUE } ; String [ ] strValues = new String [ ] { ""0001.2"" , ""3.141592"" } ; for ( long val : values ) { System . out . println ( val + "" = "" + processor . getName ( val ) ) ; } for ( String strVal : strValues ) { System . out . println ( strVal + "" = "" + processor . getName ( strVal ) ) ; } StringBuilder bigNumber = new StringBuilder ( ) ; for ( int d = 0 ; d < 66 ; d ++ ) { bigNumber . append ( ( char ) ( ( Math . random ( ) * 10 ) + '0' ) ) ; } bigNumber . append ( ""."" ) ; for ( int d = 0 ; d < 26 ; d ++ ) { bigNumber . append ( ( char ) ( ( Math . random ( ) * 10 ) + '0' ) ) ; } System . out . println ( bigNumber . toString ( ) + "" = "" + processor . getName ( bigNumber . toString ( ) ) ) ; }"
1013,"void main ( String [ ] args ) { System . out . println ( ""Enter Number to convert into words"" ) ; Scanner sc = new Scanner ( System . in ) ; long num = sc . nextInt ( ) ; int rem = 0 ; int i = 0 ; while ( num > 0 ) { if ( i == 0 ) { rem = ( int ) ( num % 1000 ) ; printText ( rem ) ; num = num / 1000 ; i ++ ; } else if ( num > 0 ) { rem = ( int ) ( num % 100 ) ; if ( rem > 0 ) text = denom . values ( ) [ i - 1 ] + "" "" + text ; printText ( rem ) ; num = num / 100 ; i ++ ; } } if ( i > 0 ) System . out . println ( text ) ; else System . out . println ( ""Zero"" ) ; }"
1014,"void main ( String args [ ] ) { int i ; int large [ ] = new int [ 5 ] ; int array [ ] = { 33 , 55 , 13 , 46 , 87 , 42 , 10 , 34 , 43 , 56 } ; int max = 0 , index ; for ( int j = 0 ; j < 5 ; j ++ ) { max = array [ 0 ] ; index = 0 ; for ( i = 1 ; i < array . length ; i ++ ) { if ( max < array [ i ] ) { max = array [ i ] ; index = i ; } } large [ j ] = max ; array [ index ] = Integer . MIN_VALUE ; System . out . println ( ""Largest "" + j + "" : "" + large [ j ] ) ; } }"
